1,N/A,-0.01,-0.01,N/A,N/A,0.00,0.01,0.02,N/A,0.07,N/A,-0.02,-0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,N/A,1,0.04,N/A,N/A,0.07,-0.06,0.03,N/A,-0.02,N/A,-0.02,0.03,N/A
-0.01,N/A,0.04,1,N/A,N/A,0.09,0.01,0.04,N/A,0.02,N/A,0.04,0.04,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,N/A,0.07,0.09,N/A,N/A,1,-0.03,0.05,N/A,0.03,N/A,-0.01,0.04,N/A
0.01,N/A,-0.06,0.01,N/A,N/A,-0.03,1,0.02,N/A,0.01,N/A,0.44,0.10,N/A
0.02,N/A,0.03,0.04,N/A,N/A,0.05,0.02,1,N/A,0.02,N/A,0.00,-0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,-0.02,0.02,N/A,N/A,0.03,0.01,0.02,N/A,1,N/A,-0.04,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,-0.02,0.04,N/A,N/A,-0.01,0.44,0.00,N/A,-0.04,N/A,1,0.02,N/A
-0.02,N/A,0.03,0.04,N/A,N/A,0.04,0.10,-0.01,N/A,0.02,N/A,0.02,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
