0.17,0.05,0.13,0.00,0.07,0.21,0.03,0.04,0.16,0.68,1,0.12,0.13,0.05,N/A,0.17,0.15,0.14,N/A,0.12,0.12,N/A,0.08,0.19,0.06,0.11,0.13,0.11,0.14,N/A,0.20,0.41,N/A,0.27,N/A,0.16,0.10,0.10,0.18,0.26,0.20,N/A,0.18,0.14,0.08,N/A,0.17
-0.02,0.07,0.05,0.01,-0.03,-0.01,0.01,0.00,0.05,0.20,0.12,1,0.02,0.01,N/A,0.04,0.08,0.02,N/A,0.02,0.00,N/A,0.11,0.08,0.04,0.06,0.03,0.05,0.02,N/A,0.03,0.11,N/A,0.07,N/A,0.03,0.09,0.01,0.07,0.10,0.01,N/A,-0.01,0.01,0.02,N/A,0.04
0.23,0.01,0.10,0.01,0.00,0.18,0.18,-0.00,0.00,0.18,0.13,0.02,1,0.00,N/A,0.02,0.16,0.07,N/A,0.02,0.21,N/A,-0.02,0.07,0.17,-0.03,0.07,0.27,0.39,N/A,0.29,0.31,N/A,0.16,N/A,0.17,0.01,0.00,0.19,0.06,0.00,N/A,0.01,-0.00,0.23,N/A,0.02
-0.03,0.00,0.01,-0.06,0.02,0.02,0.01,0.01,-0.02,0.08,0.05,0.01,0.00,1,N/A,-0.02,0.02,0.02,N/A,0.09,-0.01,N/A,0.00,0.03,0.48,0.07,0.01,0.03,0.01,N/A,0.01,0.07,N/A,0.05,N/A,0.01,0.01,0.01,0.01,0.07,-0.02,N/A,0.04,-0.05,-0.01,N/A,-0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,-0.01,-0.01,0.00,0.04,0.04,0.01,0.02,0.05,0.18,0.17,0.04,0.02,-0.02,N/A,1,0.16,-0.01,N/A,-0.02,0.16,N/A,0.06,0.12,0.01,0.03,0.00,0.02,0.00,N/A,0.06,0.12,N/A,0.05,N/A,0.04,0.04,0.01,0.01,0.08,0.12,N/A,0.09,0.24,0.02,N/A,0.09
0.19,0.10,0.10,0.08,0.03,0.21,0.19,-0.00,-0.01,0.17,0.15,0.08,0.16,0.02,N/A,0.16,1,0.01,N/A,-0.04,0.07,N/A,0.01,0.13,0.06,0.07,0.04,0.09,0.10,N/A,0.06,0.18,N/A,0.13,N/A,0.02,0.09,0.02,0.04,0.05,0.12,N/A,-0.01,-0.01,0.01,N/A,0.07
0.03,-0.03,0.06,0.01,0.05,0.11,0.13,0.00,-0.04,0.13,0.14,0.02,0.07,0.02,N/A,-0.01,0.01,1,N/A,0.00,-0.03,N/A,-0.01,0.04,0.04,0.02,0.00,0.03,-0.02,N/A,0.16,0.11,N/A,0.11,N/A,0.06,-0.06,0.08,0.04,0.14,0.10,N/A,-0.05,0.04,0.11,N/A,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,-0.01,0.03,0.01,0.04,0.12,0.03,-0.01,0.05,0.13,0.12,0.02,0.02,0.09,N/A,-0.02,-0.04,0.00,N/A,1,0.12,N/A,0.02,0.07,-0.04,0.07,0.02,0.01,-0.01,N/A,0.04,0.07,N/A,0.05,N/A,0.01,-0.05,-0.02,0.03,-0.01,0.01,N/A,0.02,-0.02,0.00,N/A,0.02
-0.02,0.02,0.11,0.00,0.01,0.03,-0.00,0.27,0.02,0.16,0.12,0.00,0.21,-0.01,N/A,0.16,0.07,-0.03,N/A,0.12,1,N/A,-0.05,0.02,0.01,-0.00,0.00,-0.01,-0.00,N/A,0.12,0.20,N/A,0.18,N/A,0.03,0.01,-0.01,0.09,0.05,0.16,N/A,0.04,0.04,0.09,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.06,0.02,0.05,-0.00,-0.04,-0.03,0.13,-0.00,0.09,0.11,0.08,0.11,-0.02,0.00,N/A,0.06,0.01,-0.01,N/A,0.02,-0.05,N/A,1,-0.00,-0.04,0.13,0.11,0.02,-0.01,N/A,0.10,0.05,N/A,0.09,N/A,0.01,-0.07,-0.02,-0.00,0.22,0.07,N/A,0.12,0.04,0.04,N/A,0.17
0.09,0.08,0.12,0.11,-0.05,0.10,0.00,0.02,0.07,0.19,0.19,0.08,0.07,0.03,N/A,0.12,0.13,0.04,N/A,0.07,0.02,N/A,-0.00,1,0.05,0.07,0.12,0.18,0.05,N/A,0.12,0.24,N/A,0.16,N/A,0.02,0.04,0.02,0.11,0.12,0.04,N/A,-0.06,0.12,0.04,N/A,0.12
0.09,0.01,0.01,0.13,0.01,0.07,-0.05,0.02,-0.06,0.06,0.06,0.04,0.17,0.48,N/A,0.01,0.06,0.04,N/A,-0.04,0.01,N/A,-0.04,0.05,1,0.01,0.05,0.06,0.42,N/A,0.01,0.01,N/A,-0.00,N/A,0.29,0.00,-0.02,0.02,0.03,0.02,N/A,0.16,-0.03,-0.00,N/A,0.08
0.00,0.09,0.01,-0.08,-0.01,0.05,0.08,0.00,-0.02,0.13,0.11,0.06,-0.03,0.07,N/A,0.03,0.07,0.02,N/A,0.07,-0.00,N/A,0.13,0.07,0.01,1,0.06,-0.02,-0.03,N/A,0.01,0.12,N/A,0.08,N/A,0.03,0.01,0.11,0.03,0.05,0.13,N/A,0.07,0.11,0.03,N/A,0.17
0.07,-0.01,0.10,0.01,0.06,0.12,0.02,-0.00,-0.02,0.17,0.13,0.03,0.07,0.01,N/A,0.00,0.04,0.00,N/A,0.02,0.00,N/A,0.11,0.12,0.05,0.06,1,0.18,0.07,N/A,0.04,0.08,N/A,0.07,N/A,0.02,0.01,-0.00,0.04,0.09,0.03,N/A,0.08,0.09,0.02,N/A,0.19
0.15,0.06,0.15,0.10,0.01,0.24,0.02,0.00,0.01,0.24,0.11,0.05,0.27,0.03,N/A,0.02,0.09,0.03,N/A,0.01,-0.01,N/A,0.02,0.18,0.06,-0.02,0.18,1,0.34,N/A,0.07,0.06,N/A,-0.01,N/A,0.03,-0.01,0.01,0.06,0.08,0.04,N/A,-0.03,-0.00,0.06,N/A,0.02
0.24,0.02,0.09,0.01,0.02,0.18,0.03,0.00,0.01,0.16,0.14,0.02,0.39,0.01,N/A,0.00,0.10,-0.02,N/A,-0.01,-0.00,N/A,-0.01,0.05,0.42,-0.03,0.07,0.34,1,N/A,0.03,0.14,N/A,0.03,N/A,0.43,0.02,0.01,0.01,0.04,-0.00,N/A,-0.02,-0.04,-0.00,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.03,0.10,-0.04,0.03,0.19,0.01,0.00,0.03,0.28,0.20,0.03,0.29,0.01,N/A,0.06,0.06,0.16,N/A,0.04,0.12,N/A,0.10,0.12,0.01,0.01,0.04,0.07,0.03,N/A,1,0.19,N/A,0.19,N/A,0.04,0.02,0.03,0.26,0.11,0.15,N/A,0.06,0.05,0.16,N/A,0.06
0.13,0.08,0.37,0.03,0.08,0.16,0.10,0.13,0.08,0.48,0.41,0.11,0.31,0.07,N/A,0.12,0.18,0.11,N/A,0.07,0.20,N/A,0.05,0.24,0.01,0.12,0.08,0.06,0.14,N/A,0.19,1,N/A,0.31,N/A,0.09,0.03,0.09,0.25,0.12,0.20,N/A,0.02,0.05,0.11,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.08,0.15,-0.03,0.03,0.06,0.24,0.14,0.14,0.36,0.27,0.07,0.16,0.05,N/A,0.05,0.13,0.11,N/A,0.05,0.18,N/A,0.09,0.16,-0.00,0.08,0.07,-0.01,0.03,N/A,0.19,0.31,N/A,1,N/A,0.04,0.04,0.01,0.17,0.21,0.16,N/A,0.03,0.09,0.07,N/A,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.05,0.03,-0.02,-0.02,0.03,-0.01,0.01,0.02,0.20,0.16,0.03,0.17,0.01,N/A,0.04,0.02,0.06,N/A,0.01,0.03,N/A,0.01,0.02,0.29,0.03,0.02,0.03,0.43,N/A,0.04,0.09,N/A,0.04,N/A,1,-0.00,-0.05,0.04,0.14,-0.00,N/A,0.04,0.03,0.04,N/A,0.02
-0.03,0.06,-0.00,-0.13,-0.04,0.08,0.03,0.02,0.09,0.07,0.10,0.09,0.01,0.01,N/A,0.04,0.09,-0.06,N/A,-0.05,0.01,N/A,-0.07,0.04,0.00,0.01,0.01,-0.01,0.02,N/A,0.02,0.03,N/A,0.04,N/A,-0.00,1,-0.03,0.02,0.07,0.05,N/A,0.00,0.03,0.03,N/A,0.09
0.06,0.01,0.01,-0.04,0.03,-0.02,-0.03,-0.00,0.03,0.08,0.10,0.01,0.00,0.01,N/A,0.01,0.02,0.08,N/A,-0.02,-0.01,N/A,-0.02,0.02,-0.02,0.11,-0.00,0.01,0.01,N/A,0.03,0.09,N/A,0.01,N/A,-0.05,-0.03,1,0.14,0.03,0.01,N/A,0.07,0.01,0.03,N/A,0.11
0.04,-0.01,0.06,0.03,0.05,0.01,0.04,0.00,0.05,0.22,0.18,0.07,0.19,0.01,N/A,0.01,0.04,0.04,N/A,0.03,0.09,N/A,-0.00,0.11,0.02,0.03,0.04,0.06,0.01,N/A,0.26,0.25,N/A,0.17,N/A,0.04,0.02,0.14,1,0.11,0.14,N/A,-0.03,0.04,0.12,N/A,0.11
0.00,0.07,0.06,0.05,0.06,0.06,0.01,0.01,0.06,0.22,0.26,0.10,0.06,0.07,N/A,0.08,0.05,0.14,N/A,-0.01,0.05,N/A,0.22,0.12,0.03,0.05,0.09,0.08,0.04,N/A,0.11,0.12,N/A,0.21,N/A,0.14,0.07,0.03,0.11,1,0.09,N/A,0.04,0.21,0.10,N/A,0.21
-0.00,0.02,0.06,-0.01,0.05,0.08,0.02,0.26,0.04,0.17,0.20,0.01,0.00,-0.02,N/A,0.12,0.12,0.10,N/A,0.01,0.16,N/A,0.07,0.04,0.02,0.13,0.03,0.04,-0.00,N/A,0.15,0.20,N/A,0.16,N/A,-0.00,0.05,0.01,0.14,0.09,1,N/A,0.03,0.09,0.03,N/A,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,-0.03,-0.02,0.01,0.03,-0.03,-0.03,0.01,-0.02,0.08,0.18,-0.01,0.01,0.04,N/A,0.09,-0.01,-0.05,N/A,0.02,0.04,N/A,0.12,-0.06,0.16,0.07,0.08,-0.03,-0.02,N/A,0.06,0.02,N/A,0.03,N/A,0.04,0.00,0.07,-0.03,0.04,0.03,N/A,1,0.01,-0.04,N/A,-0.05
0.03,0.01,0.02,-0.06,-0.05,0.09,-0.02,0.01,0.05,0.14,0.14,0.01,-0.00,-0.05,N/A,0.24,-0.01,0.04,N/A,-0.02,0.04,N/A,0.04,0.12,-0.03,0.11,0.09,-0.00,-0.04,N/A,0.05,0.05,N/A,0.09,N/A,0.03,0.03,0.01,0.04,0.21,0.09,N/A,0.01,1,0.09,N/A,0.27
-0.00,0.15,-0.01,0.06,-0.04,-0.04,0.00,-0.00,0.02,0.11,0.08,0.02,0.23,-0.01,N/A,0.02,0.01,0.11,N/A,0.00,0.09,N/A,0.04,0.04,-0.00,0.03,0.02,0.06,-0.00,N/A,0.16,0.11,N/A,0.07,N/A,0.04,0.03,0.03,0.12,0.10,0.03,N/A,-0.04,0.09,1,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.13,0.01,0.06,-0.00,0.11,0.03,-0.03,0.12,0.25,0.17,0.04,0.02,-0.06,N/A,0.09,0.07,-0.02,N/A,0.02,0.07,N/A,0.17,0.12,0.08,0.17,0.19,0.02,0.03,N/A,0.06,0.09,N/A,0.16,N/A,0.02,0.09,0.11,0.11,0.21,0.09,N/A,-0.05,0.27,0.07,N/A,1
